GWD,W,Sa,TWL,P,T,Hu,ELE
-0.172509992,28.9002303,33.64456021,98.22022614,0,23.1,95,0.04
0.139957252,23.33677231,22.90215174,73.59776044,0,9.3,19,0.687
-0.4,21.50019807,24.95701346,116.3715586,0,31.4,44,0.986
-0.926931684,20.83888035,26.58814158,102.0765905,0,7.8,95,0.986
-0.472795459,20.8716795,27.95113158,140.207665,0,20.8,75,0.135
-0.128746376,10.20761538,27.57618889,87.69365566,0,22,85,1.279
-0.967798614,16.12722573,30.55984036,94.03347365,0,-1.7,89,0.986
-0.066064982,27.70764949,25.26727155,102.7627754,0,8.7,75,0.04
0.494,21.50019807,24.95701346,95.48804335,0,12.6,92,0.494
-0.394468425,22.84400567,20.08830965,80.67517065,0,8.5,81,0.342
0.447533942,27.3844081,24.1201685,100.0400262,0,27.6,80,0.687
-0.528782051,20.78519218,23.19246946,58.30350342,0,10.3,53,0.135
-1.030357453,15.97760471,18.70935856,88.70916335,0,25.1,54,0.986
0.348268516,27.18513687,21.58630356,96.71140241,0,23.5,49,0.494
0.027115164,20.15458931,18.40193506,64.49382439,0,10.7,46,0.559
-0.128746376,21.50019807,24.95701346,107.332139,4,16.6,81,0.494
0.255905149,27.94204226,22.09090909,107.6879531,0,17.5,55,0.494
-0.498337282,11.29379339,22.03722991,108.5632432,0.4,6.4,83,0.135
-0.101893894,28.37172041,25.07464609,70.76898561,0,24,91,0.04
-0.128746376,17.22053368,33.97134301,52.21088209,0,9,21,1.279
-0.128746376,20.564132,38.60493548,101.9967227,0,28,86,0.494
-0.128746376,17.48759344,43.24198718,103.6911645,0,12.1,64,1.279
-0.128746376,15.93340673,30.47450353,66.33135642,0,10.3,41,1.279
-0.4,21.50019807,24.95701346,135.3004664,0,28.3,48,0.986
0.318772585,21.98943283,13.86714771,123.8158152,0,7.5,56,0.559
-0.4,21.50019807,24.95701346,98.22848819,0,13.7,80,0.986
-0.128746376,11.36326299,11.20937337,46.94265345,0,16.1,44,0.494
0.307995719,23.9227392,18.07253055,68.46006938,0,5.9,72,0.687
-0.077122302,26.63864953,31.62486626,117.3426411,0,31.6,43,0.342
0.494,21.50019807,24.95701346,133.2287551,0,22,30,0.494
-0.366330935,24.95826645,13.95254615,86.74556464,0,11.9,91,0.342
0.520886504,27.54667182,19.77158886,136.3652283,0,24.7,75,0.687
0.433655035,24.14897877,28.52574625,113.2169043,0,29.7,76,0.559
-0.260296356,26.37585093,30.88490677,112.8040487,0,28.3,55,0.342
-0.128746376,10.20036722,17.19003934,118.2059654,0,3,52,0.494
0.271558224,22.80161594,17.39773425,52.90329596,0,11.4,83,0.559
-0.157693694,28.58802323,21.0436548,116.050066,0,21.8,76,0.04
-0.48049811,17.92212526,17.82702555,119.1746448,35,21.4,100,0.135
-0.128746376,25.83483579,39.23991362,118.7983854,2,25.2,89,0.494
-0.169665666,26.73739822,28.2277147,40.02968632,0,3.5,74,0.04
-0.594571821,22.25070084,14.46024434,114.353812,0,5.4,62,0.135
-0.045467626,27.80611795,27.67634854,117.0572565,1,21.8,100,0.342
0.446549946,26.8446949,18.76177119,116.8201688,0,27.6,39,0.687
-0.128746376,24.41006687,40.51391949,89.44823484,0,-10.6,86,1.279
-0.513397436,20.58853336,22.38506264,110.7972907,0,23.2,93,0.135
0.302958382,29.01891014,19.38338296,86.80205871,0,27,78,0.494
-0.280791367,26.95714034,27.65575379,39.475171,0,13.8,33,0.04
-0.257009009,27.78222229,30.71164935,38.25132331,0,3.8,44,0.04
-0.584168885,21.98037645,14.46024434,42.8655771,16,-2.2,100,0.135
-0.26676259,26.63304979,27.7997709,78.76228334,0,11.9,38,0.04
-0.54400641,13.81887397,24.69233667,47.68000811,0,1.2,50,0.135
-0.128746376,7.762223769,12.8528979,85.51787139,0,-4.7,79,0.494
0.152632231,23.28266899,22.79802831,50.74583099,0,7.3,40,0.687
-0.914170984,20.29718022,26.66095762,75.2850866,0,5.5,61,0.986
-0.128746376,23.70548815,39.24013619,93.58131498,0,-3.7,36,1.279
0.375378505,28.26271777,20.33900354,100.8642877,0,31.4,59,0.494
0.190773011,24.78585999,23.84278401,81.70490701,0,6.2,53,0.687
-0.128746376,11.99333665,14.44414412,110.2614247,0,17,46,0.494
-0.128746376,19.11259351,37.2533547,81.27971285,0,1,47,1.279
0.119473917,19.82922983,17.96916907,112.3315692,5,13.5,100,0.559
-0.802778826,18.08460546,15.97553694,103.037281,0,27.8,69,0.986
0.172548232,28.36670493,32.17495238,106.2020228,0,7.6,51,0.687
-0.529423077,19.18135662,23.10222154,108.9756518,0,19.3,100,0.135
-0.868569935,20.13728764,27.81326817,68.60195357,0,17.2,18,0.986
-0.509752526,21.06039765,34.0797116,105.4718742,18,26.7,100,0.135
-0.128746376,21.50019807,24.95701346,130.6660582,0,11.5,67,0.494
-0.061071528,27.67901165,27.17038044,139.5310252,0,32.9,57,0.342
-0.128746376,11.88389411,19.05157107,134.2136212,0,22.9,75,0.494
-0.128746376,23.41093461,39.34428199,88.30280941,0,0.1,66,1.279
-0.24640145,27.4005975,29.62566769,47.72955977,0,6.1,45,0.04
-0.567769784,24.47353763,19.705212,32.53729855,0,2.8,69,0.342
-0.128746376,16.10490924,31.40936653,112.2108821,7,24.8,90,1.279
0.297271927,27.12303984,29.07408891,168.6164644,8,25,91,0.559
0.385784096,26.59109553,21.97759528,61.99672221,0,-1.8,57,0.494
-0.80384981,18.29320779,27.21650006,111.0614401,0,20.8,100,0.986
-0.128746376,11.16681626,16.03230512,52.76095623,0,-1.4,71,0.494
-0.820006816,18.59368517,27.16062187,131.0359001,8,21.5,100,0.986
0.198626614,25.65668812,24.05145958,74.4812842,0,14.6,75,0.687
-0.519166667,19.18150716,22.23778564,125.687906,3,25.8,82,0.135
-0.128746376,13.74471043,11.76295407,93.08306709,0,7.9,70,0.494
0.255094742,27.12895611,21.63494592,75.64369538,0,-1.8,61,0.494
-0.128746376,11.00285283,11.20934014,115.9097989,0,6.1,98,0.494
-1.232102667,16.57012415,26.97192585,98.49298408,0,9.7,59,0.986
0.135,21.50019807,24.95701346,82.65025124,0,20.4,48,0.135
-0.128746376,15.15454084,33.97022465,106.0159799,37,21.9,100,1.279
-0.425803357,23.39946887,22.24272159,98.87326761,0,9.1,78,0.342
-0.128746376,8.087900412,13.50239283,102.7630383,0,-2.7,43,0.494
0.446656233,26.39567481,29.1753047,106.6264357,0,30.1,68,0.559
0.173760038,24.78603491,25.42940636,97.21851619,0,-6.7,92,0.687
-1.275116105,17.21890268,28.69228746,80.33691528,0,10,33,0.986
-0.128746376,21.50019807,24.95701346,103.2335741,0,18.6,67,0.342
-0.455730877,26.24182493,30.76513502,71.5580423,0,23,85,0.342
-0.128746376,11.56214863,15.23815879,112.9237508,0,13.5,33,0.494
-0.128746376,9.204887957,15.02846727,70.74525522,0,9.4,91,0.494
-0.089211053,27.75748277,30.88544229,116.4781701,0,23.3,75,0.342
-0.4,21.50019807,24.95701346,100.8255691,0.2,11.4,99,0.986
-0.128746376,19.11259351,37.2533547,81.27971285,0,1,47,1.279
-0.980089002,19.52640493,26.08528053,53.21690432,0,3.4,29,0.986
-0.560192308,20.78540063,25.0510715,97.70181774,0,6.3,80,0.135
0.559,21.50019807,24.95701346,100.9465185,0,16.6,20,0.559
-0.128746376,17.18401487,46.2370431,76.49357076,0,14.5,56,0.494
-0.205190228,24.02643486,31.40335393,113.0231017,0,22.5,73,0.342
-0.247122302,27.87509158,31.62115675,94.25999474,0,15.6,76,0.04
-0.499935897,15.54998998,23.18028055,80.03719774,0,1.8,73,0.135
0.241602611,27.83050568,25.96871813,40.98188785,0,13.2,38,0.494
-0.416528738,11.11631834,18.2434745,107.4670383,0,12.2,43,0.135
0.29570353,22.62569275,20.30518308,95.33345937,0,-4.4,54,0.687
-0.042325409,27.40832819,26.41711156,113.1593474,0.5,22.7,99,0.342
0.135,21.50019807,24.95701346,36.90336087,0,14.2,68,0.135
-0.952548563,20.02733981,26.66063478,46.36188167,0,0,96,0.986
0.238947287,27.54312674,26.55106127,114.0175857,0,26.4,77,0.559
-0.471366906,23.82116018,12.87314138,80.40444964,0,6.7,32,0.342
-1.025166702,16.06173918,18.70926916,128.7250996,0,18.1,77,0.986
-0.056209719,29.01497092,33.324837,36.31864286,0,21,56,0.687
-0.390275445,20.03269782,30.47466453,110.7436302,0.2,22.1,100,0.135
0.319876401,27.61503811,21.15378454,111.3669419,0,24.6,100,0.494
-0.549294872,13.44019235,23.1782335,82.17181628,0,-3.8,50,0.135
-0.422051282,19.445001,21.75744656,109.1555792,0,7.5,96,0.135
0.041513952,25.01617601,28.01767989,111.9028343,0,4.8,91,0.687
-0.128746376,21.50019807,24.95701346,142.5722764,0,23.9,73,0.494
0.334553893,26.5917638,23.11484795,98.82760653,0,2.6,75,0.494
0.48114107,25.50480769,28.01403173,68.46006938,0,21.4,70,0.687
0.687,21.50019807,24.95701346,101.0316603,0,28.6,51,0.687
-0.128746376,21.32599135,36.31604246,98.82760653,0,2.6,75,1.279
-0.039477397,26.48763872,14.16406431,129.691573,0.4,23.4,79,0.342
-0.449963957,28.1330833,30.3587633,74.81906514,0,17.8,31,0.342
-0.128746376,15.66352864,30.47472594,92.40920853,0,19.3,43,1.279
-0.596570513,17.60569024,23.43767085,84.22905815,7,12.1,97,0.135
-0.158422422,27.83096335,24.70700686,147.5780104,0.4,24.3,99,0.04
0.237122713,25.39588389,19.87151935,97.4408685,0,-2.9,50,0.494
-0.016526274,28.20087444,29.42897215,101.2625215,0,25.2,80,0.04
-0.612836246,20.57468963,14.74864811,71.12913683,0.3,12.3,100,0.135
0.214977461,28.50587536,19.37994564,149.2986711,0,26,67,0.494
-0.128746376,20.69707972,38.31464026,123.3130936,0,22.1,100,0.494
0.244065402,27.7535972,22.9273907,74.3055327,0,22.2,34,0.494
-1.088771658,20.41605834,27.3468185,107.0617156,0,7.7,50,0.986
-0.728223128,19.7012142,31.27725502,119.416393,0,17,91,0.986
0.016534296,27.67960662,24.54019899,93.27003429,0,28.7,84,0.04
0.180562262,24.9748599,19.64395503,62.46809138,0,-0.9,87,0.494
-0.128746376,9.068001139,12.93880406,98.09895795,0,16.7,49,0.494
-0.128746376,12.6325738,36.09865478,106.3384,0,6.4,57,1.279
-0.436153846,13.44019235,23.68227095,38.97746331,0,-8.4,20,0.135
-0.47244167,19.49339207,16.19066693,37.59372738,0,20.6,20,0.135
0.132749787,26.31194899,27.22764049,83.56168776,0,5.3,50,0.687
-0.128746376,10.20028386,16.8295506,37.8058607,0,3.7,80,0.494
-0.461497797,26.75415748,30.82810367,95.87586132,0,12.2,86,0.342
0.407269425,24.5814978,28.23508986,149.6914995,8,30,63,0.559
-0.128746376,11.99719579,36.15719748,123.7348133,0,10.9,28,1.279
0.20234619,28.9640829,19.70039248,139.5310252,0,32.9,57,0.494
-0.523165468,23.23595788,22.99427992,132.9808362,0,7.3,69,0.342
-0.128746376,21.50019807,24.95701346,125.3375104,0,12.1,44,0.494
-0.128746376,21.50019807,24.95701346,98.66719636,0.1,15.2,72,1.279
-0.470769231,20.94765372,25.39555378,87.02343831,0,15.5,57,0.135
-0.128746376,15.66352864,30.47472594,92.40920853,0,19.3,43,1.279
-0.128746376,8.81288408,29.16406319,149.8834607,0,31.4,47,1.279
-0.128746376,20.53501297,41.70278383,56.76039435,0,25.7,56,0.494
0.225387911,28.87826269,19.5388071,151.7997965,0,22.5,88,0.494
0.227483091,24.90985577,25.52642447,49.18863841,0,16.7,100,0.687
-0.128746376,18.75819312,37.2533547,67.65178012,0,-0.1,52,1.279
-0.512877196,17.74915717,16.96722746,96.32224741,0,30.6,73,0.135
-1.057973624,19.64598174,26.87892884,78.48055613,0,1.1,88,0.986
0.545727527,27.5467135,19.29873773,106.0863738,0,20.5,100,0.687
-0.897617306,11.32569921,11.56192738,69.12311654,0,27.1,99,0.986
0.338927195,27.67412011,21.93723447,26.80205871,0,10,17,0.494
-0.128746376,22.89415651,38.19066693,20.83800017,0,3.5,15,1.279
0.017203026,23.92762545,21.66741182,163.6993798,0,18.9,84,0.687
-0.12540714,22.31760489,25.77788797,140.2896512,0,32.1,34,0.04
-0.170809567,28.59990841,28.04087718,91.65799833,3,26.2,98,0.342
-0.27871303,26.95715663,27.61569487,64.49382439,0,10.7,46,0.04
-0.41381295,19.50588347,12.09969858,73.16603788,0,-7.2,43,0.342
0.350458444,24.42307692,27.09664573,67.27498775,0,31.5,60,0.687
-0.118419575,22.31765476,26.0660188,107.4544945,0,23.6,41,0.04
-0.472166267,26.6724273,24.79487205,125.9701938,0,16.9,60,0.342
-0.980085741,18.24647245,20.23670481,46.65690781,0,29.9,54,0.986
0.197510697,25.6564878,24.34024618,90.19295361,0,12,19,0.687
0.170171404,25.22166607,24.05478747,74.93726249,0,-1.5,85,0.687
-0.128746376,12.96623794,31.03717142,117.7637179,0,32.3,32,1.279
-0.423085532,23.65691314,16.1531226,54.22382199,0,6.8,23,0.342
0.376100236,21.44660389,15.73934667,79.91121521,0,23,65,0.559
0.687,21.50019807,24.95701346,79.40860871,0,21.2,20,0.687
-0.128746376,16.39297579,29.32195983,80.9099811,0,17.4,38,1.279
-0.241740347,28.27558582,23.5038187,76.68156336,0,2.6,90,0.04
-0.128746376,14.23605806,38.48237179,163.0105334,16,27.9,84,1.279
0.544284225,24.53125,24.18657806,101.3894893,0,27.4,62,0.687
-0.138113509,28.57375555,31.4806652,115.9403548,0,21.8,100,0.04
-0.538076923,19.28907089,22.66786778,123.3130936,0,22.1,100,0.135
-0.128746376,22.97096378,33.76613921,157.2185162,0,32.9,57,0.494
-0.090234234,28.27558582,25.70355533,132.6802425,0,22.7,90,0.04
-0.527660256,20.78518403,23.12036852,71.21192028,0,11.1,44,0.135
-0.128746376,12.53452237,28.37336733,75.56762696,0,23.9,63,1.279
-0.024765343,28.52454589,29.82167902,49.25879142,0,25.8,98,0.04
-0.128746376,21.14174659,37.08928082,117.7386758,0,24.4,86,0.494
0.247773893,16.69391883,18.82882689,24.72966995,0,-0.9,39,0.559
0.345809657,24.36899038,26.84001412,84.05807479,0,24.7,88,0.687
0.21161513,26.47537688,17.93761091,46.36188167,0,0,96,0.494
-0.128746376,9.388219333,29.39159255,118.7313252,0,30.7,67,1.279
-0.5047497,27.02464436,31.11678602,65.98834832,0,3.2,51,0.342
-0.128746376,20.22186582,37.30618431,119.2884515,0,31.2,53,0.494
-0.483169638,19.43932719,16.2227118,39.70512629,0,8.3,100,0.135
0.305382373,27.8724725,25.64022372,43.26446729,0,16.9,33,0.494
-0.128746376,21.50019807,24.95701346,117.0101554,4,16.7,80,1.279
0.318264131,27.23964993,23.69863011,80.78286012,0,6.9,61,0.494
-0.128746376,9.740511554,28.60044081,107.8515374,0.6,26.9,84,1.279
-0.4,21.50019807,24.95701346,101.2189564,0,9.7,95,0.986
0.241606101,18.57649178,13.86840695,80.78286012,0,6.9,61,0.559
-0.128746376,13.61699015,22.08243189,94.86487057,0,29.5,90,0.494
-0.513892886,20.47531538,14.33096208,42.45723242,0,5.5,44,0.342
0.225180011,29.10456731,36.99134729,100.1544287,0,9.7,42,0.687
0.388949661,27.00721154,23.05385196,116.0873306,1,20.6,100,0.687
0.687,21.50019807,24.95701346,100.8255691,0.2,11.4,99,0.687
0.341476704,21.01382488,15.16218256,89.75934413,0,26.8,37,0.559
0.203492031,26.64201043,21.80539302,106.6857755,0,2.7,57,0.494
-0.303021583,25.55363087,12.7257166,101.1903626,0.3,20,50,0.342
-0.429568752,20.03292304,32.11696375,142.1980279,0,34.5,65,0.135
0.326957378,23.6104989,9.822518216,101.2625215,0,27.2,95,0.559
-0.128746376,17.48740176,42.30448718,106.0159799,0,13.7,21,1.279
0.408870813,23.23181727,13.9652957,140.0446258,11,28.1,88,0.559
0.364707983,27.2369895,23.92795731,121.6028503,0,21.1,100,0.494
0.135,21.50019807,24.95701346,120.6146917,0,26.8,55,0.135
0.375379003,28.20867562,20.33905289,151.0132638,0,24.4,92,0.494
-0.435673077,13.92906874,19.87101628,97.07551711,0,33.4,31,0.135
0.319157105,28.20913462,29.59364028,133.6597435,0,30.4,75,0.687
-0.395427658,23.46568761,21.33740712,71.21192028,0,11.1,44,0.342
-0.500143885,23.11781598,14.67669394,114.8748618,0,-3.4,81,0.342
0.135,21.50019807,24.95701346,37.04121414,0.2,12.3,81,0.135
-0.128746376,15.82755932,30.04283504,65.46253447,0,17.4,25,1.279
-0.128746376,14.5996146,30.10539161,25.70568716,0.2,21,81,1.279
-1.05279642,19.8080767,26.51841841,24.31572271,0,-0.3,28,0.986
-0.420448718,17.54526174,26.07714573,125.1662391,3,21.6,95,0.135
0.171836186,26.82626821,26.19062875,112.8040487,0,28.3,55,0.559
-0.931392761,17.10152895,26.43440229,108.3192552,0,18.2,100,0.986
0.248025869,22.46741741,16.23722701,91.68571881,0.3,23.5,100,0.687
0.360861754,24.41242824,22.17709663,61.44862525,0,4.9,57,0.687
-0.128746376,21.50019807,24.95701346,115.2939072,0,23.3,27,0.494
-0.128746376,18.30923342,32.05948391,74.54907959,0,0.1,54,1.279
-0.128746376,15.01915934,42.93898081,92.25726351,2,18.6,98,0.494
0.211136756,25.54830821,24.41244251,67.27498775,0,16.5,26,0.687
-0.849640635,15.42286422,32.1073273,78.03549179,0,9.5,25,0.986
-0.521318013,10.578079,18.71906246,104.0294121,0,3.8,73,0.135
-0.146281089,28.5997666,28.45844557,76.21918993,0,24.4,100,0.342
0.263215896,16.14041943,20.23011942,106.8041276,2,5.2,90,0.559
-0.565622747,27.51152074,31.18806335,80.24122523,0,9.9,84,0.342
-0.128746376,19.88666236,30.48852793,119.2740338,0.4,22.6,81,0.494
-0.499344524,23.49811409,14.0251959,122.2940111,2,12.4,89,0.342
0.279195095,22.63259553,18.75374441,32.98080767,0,4,20,0.687
-0.128746376,19.82656559,39.89914937,78.03549179,0,12.3,26,0.494
0.236147369,25.11560566,23.47499953,53.93939751,0,7.9,50,0.687
-0.128746376,21.50019807,24.95701346,120.9833216,0,22.7,21,0.342
-0.128746376,15.65456707,34.36497266,69.85637146,0,10.7,25,1.279
-0.507128247,18.63905584,17.90625378,93.98084163,1,22.1,99,0.135
-0.128746376,23.93600633,36.42819948,14.35391209,0,2.6,83,1.279
0.109876424,26.41196124,26.21752463,48.85596413,0,2.2,70,0.687
-0.816972119,21.00295005,25.50074512,101.9744464,0.6,17.3,100,0.986
-0.034568464,28.79873474,33.41421537,37.98848156,0,16.1,58,0.687
-0.601538462,16.79422961,22.74848192,45.57015825,0,-3.2,80,0.135
-0.303021583,25.55354749,12.72582782,73.03838816,0,15.3,70,0.342
0.494,21.50019807,24.95701346,68.49223097,0,20,75,0.494
0.295248249,27.07529553,22.45835538,117.9777416,0,16.3,63,0.494
-0.128746376,17.7162026,31.26701609,54.58084814,0.9,15.5,62,1.279
-0.491282051,13.5483871,23.6839174,124.3184005,0,1.5,87,0.135
0.183676986,27.16730083,17.42336205,137.2571559,0,19,85,0.687
-0.866050065,18.24439915,31.42742135,56.76039435,0,16.4,41,0.986
-0.128746376,15.01496088,25.61381502,105.4718742,0,20.4,96,0.494
-0.958270678,20.19148632,29.76960652,86.45687997,0,1.7,93,0.986
0.342853315,24.57121072,23.11933739,82.04953066,0,2,37,0.687
-0.128746376,15.1203654,37.61532664,85.51787139,0,12.3,62,1.279
-0.128746376,11.56134719,14.01184113,64.13825835,0,11.5,91,0.494
-0.822898888,15.20675518,31.57036797,54.56101724,0,2.1,63,0.986
0.227781,28.08316794,27.18321969,98.09895795,0,29.2,74,0.494
-1.05279826,19.86212433,26.51842992,39.50589458,0,-1.7,48,0.986
0.227588295,21.38262578,18.72138797,73.47074139,0,17,30,0.559
-0.128746376,11.97083679,14.3777865,52.4274064,0,-5.3,62,0.494
-0.340899874,27.46382532,31.96933015,79.98274899,0,24,100,0.342
-0.079835734,27.167852,25.27995674,161.1027689,0,31.6,54,0.342
-0.999883893,19.87160279,23.38863411,100.0990674,0,30.9,32,0.986
-0.128746376,16.46432504,33.39479827,35.20502756,0,-0.3,22,1.279
-0.128746376,11.88384427,19.05153784,119.7590525,0,21.5,58,0.494
-0.128746376,15.07088516,38.53846154,93.48946836,0.4,22.7,100,1.279
-0.40025641,15.0627005,19.6958695,163.0105334,0,31.7,57,0.135
-0.128746376,17.53314302,44.50528499,109.9424865,0,16.8,40,0.494
-0.454100719,23.44231404,13.955395,75.53676193,5,-0.8,71,0.342
-0.128746376,15.49146806,25.97650039,89.33190802,0,30.1,39,0.494
-0.128746376,11.99326183,14.58834165,76.63170593,0,16.7,30,0.494
0.263012651,22.90377942,20.85168134,105.2812401,0,9.5,76,0.687
-0.002422472,26.92125735,23.3178535,133.3975637,6,24.9,78,0.342
-0.128746376,17.66215133,31.26702696,73.14343256,0.9,15.5,62,1.279
-0.49625,20.31055901,21.2365031,105.8484019,0,12.7,69,0.135
-0.128746376,16.31476575,29.3219151,97.62060128,0,12.1,48,1.279
-0.551858974,20.31055901,22.11715075,73.16639737,0,12.6,31,0.135
-0.252324324,27.75844362,30.49563816,27.63104085,0,2.9,73,0.04
-0.154116707,28.73731782,33.42817071,130.1987915,0,24.4,63,0.04
-0.128746376,15.15486722,33.92987966,98.87326761,0,21.9,94,1.279
-1.121161201,17.21159398,27.67317743,106.6857755,0,2.7,57,0.986
0.345304368,27.34616731,21.31397677,145.80357,0,21,100,0.494
-0.128746376,21.50019807,24.95701346,100.5256868,0,21.7,77,1.279
-0.376402878,24.68785052,14.09689965,96.46465781,0,18.8,25,0.342
-0.128746376,11.99714547,36.08514129,100.1544287,0,9.7,42,1.279
-0.857986572,23.92277164,27.39821325,136.5580423,0,14.6,33,0.986
-0.128746376,21.97612947,37.46965752,78.98847894,0,1,24,1.279
-0.128746376,18.95154185,39.77688764,105.0878088,0,16.2,66,1.279
-0.128746376,13.66483123,16.95806643,90.08229814,0,17.8,98,0.494
-0.128746376,11.00453722,15.68781388,65.16623907,0,-6.5,61,0.494
-0.128746376,23.92299942,40.42579611,53.24552658,0,1.7,29,1.279
0.489854034,29.22636425,29.30843215,115.1604644,0,23.4,42,0.687
0.129996675,25.82932692,26.44992302,111.1125656,0,21.3,88,0.687
-0.268113509,26.8490993,27.58362256,87.8239995,0,3,65,0.04
-0.331159073,22.84428172,20.30511077,48.72308337,0,19.2,56,0.342
-0.44704674,8.46992586,18.71843938,107.5049678,0,7.6,83,0.135
-0.186237246,26.86835605,31.9679519,138.0428648,0,28.5,77,0.342
0.466422495,26.79066576,18.86595873,115.6723687,0,19.2,77,0.687
-0.574615385,20.67722105,24.34608452,113.4909496,0,15.6,23,0.135
-0.592176076,9.703079256,22.97528793,71.12913683,0,15.5,16,0.135
-0.446906475,23.76748728,12.5120416,43.95231395,0,15.7,50,0.342
-0.525737179,19.96912539,21.99092181,130.9444511,0,32.2,54,0.135
